cap1,cap2,cap3,cap4,X,Y
0.67271,0.87657,0.59612,0.74543,1.1677,2.2702
0.66634,0.87764,0.60362,0.74979,1.1697,2.2692
0.65925,0.87878,0.61415,0.75614,1.1732,2.2554
0.65198,0.87937,0.62941,0.76397,1.1688,2.2498
0.64448,0.8787,0.65134,0.77271,1.1491,2.2614
0.63824,0.87716,0.68126,0.78172,1.1416,2.2639
0.63386,0.87506,0.71817,0.78988,1.1465,2.2597
0.63128,0.87314,0.76062,0.79525,1.1358,2.2554
0.63316,0.87208,0.80302,0.7954,1.1201,2.2511
0.63903,0.87193,0.84001,0.78854,1.1292,2.2407
0.64463,0.87358,0.86682,0.7748,1.1462,2.2359
0.64822,0.8762,0.88175,0.75692,1.1477,2.2238
0.64868,0.87881,0.88622,0.73937,1.1326,2.1642
0.64658,0.88142,0.88313,0.72661,1.0879,2.1017
0.64428,0.88313,0.87551,0.7213,1.0663,2.0294
0.6429,0.88302,0.86632,0.72366,1.0937,1.9427
0.64516,0.88018,0.85804,0.73204,1.0926,1.9365
0.65145,0.87467,0.85196,0.74425,1.0984,1.9382
0.65863,0.86721,0.8494,0.75834,1.1191,1.9126
0.66531,0.85898,0.85123,0.77271,1.195,1.831
0.67041,0.85082,0.8576,0.78566,1.2669,1.8386
0.67525,0.8421,0.86782,0.79524,1.3099,1.845
0.68216,0.83001,0.88076,0.79922,1.4695,1.8613
0.69216,0.81055,0.89526,0.79793,1.5374,1.8536
0.7018,0.78054,0.91028,0.7922,1.5969,1.8341
0.71098,0.73755,0.92501,0.78428,1.6982,1.8412
0.71771,0.68139,0.93921,0.77676,1.768,1.8539
0.71892,0.61502,0.95206,0.77166,1.8127,1.852
0.71588,0.54452,0.96235,0.76983,1.8859,1.812
0.71063,0.47819,0.96954,0.77102,1.9728,1.7612
0.70605,0.42581,0.97377,0.77438,2.0291,1.7439
0.70445,0.39664,0.97601,0.77899,2.0448,1.7203
0.70664,0.39621,0.97769,0.78436,2.0462,1.6572
0.71164,0.42422,0.9801,0.79026,2.0688,1.5319
0.71699,0.47463,0.98389,0.79661,2.0924,1.4358
0.71958,0.53795,0.98697,0.80312,2.1195,1.3782
0.7166,0.60393,0.98608,0.80742,2.1366,1.2721
0.70653,0.66448,0.98405,0.80776,2.1096,1.2032
0.68983,0.71538,0.98272,0.80352,2.0943,1.1419
0.66892,0.75606,0.97534,0.79442,2.1014,1.0757
0.64666,0.78919,0.96537,0.78259,2.0822,0.99356
0.624,0.81961,0.95811,0.77064,2.0567,0.97843
0.59794,0.84922,0.95203,0.76221,1.9991,0.9444
0.56154,0.87786,0.94531,0.75741,1.9603,0.88415
0.50687,0.90379,0.94083,0.75586,1.8805,0.82692
0.42956,0.92271,0.94124,0.75923,1.8043,0.80927
0.33284,0.93176,0.94278,0.76777,1.7633,0.79428
0.22845,0.93221,0.94481,0.78111,1.701,0.73878
0.1335,0.9258,0.94663,0.79792,1.6388,0.70915
0.065023,0.91571,0.94783,0.81414,1.569,0.70929
0.034747,0.90691,0.94784,0.8256,1.5127,0.70431
0.046356,0.90142,0.94555,0.82779,1.4294,0.66133
0.095724,0.8997,0.94016,0.81976,1.3303,0.62037
0.17308,0.90063,0.93183,0.80705,1.2579,0.61472
0.26571,0.90101,0.92189,0.79357,1.188,0.59498
0.36038,0.90058,0.91191,0.78337,1.1073,0.55551
0.44554,0.90055,0.90441,0.7801,1.069,0.54185
0.51332,0.90177,0.90176,0.78217,1.002,0.53519
0.561,0.90423,0.90467,0.7859,0.91739,0.53364
0.5914,0.90746,0.91265,0.78838,0.80907,0.5167
0.61295,0.91062,0.92357,0.7882,0.75983,0.50437
0.62962,0.91413,0.93444,0.78467,0.73864,0.5112
0.64198,0.91652,0.94218,0.77747,0.68724,0.54071
0.6539,0.91626,0.94544,0.76846,0.63857,0.53236
0.66401,0.91594,0.94413,0.7601,0.60459,0.52052
0.66899,0.91551,0.93968,0.75383,0.60316,0.51432
0.66759,0.91486,0.93458,0.75104,0.60761,0.513
0.66084,0.91368,0.93045,0.75261,0.61133,0.51242
0.65119,0.91261,0.92893,0.75799,0.61458,0.51358
0.64209,0.91178,0.93065,0.76542,0.61647,0.51827
0.63682,0.9113,0.93493,0.77235,0.61784,0.52242
0.63746,0.91125,0.94051,0.77576,0.61787,0.52149
0.64423,0.91156,0.94539,0.77299,0.61503,0.519
0.65538,0.91197,0.94738,0.76468,0.61222,0.51848
0.66768,0.91197,0.94493,0.7527,0.61021,0.51679
0.67767,0.91095,0.93776,0.74017,0.611,0.51535
0.68283,0.90843,0.92707,0.73122,0.6109,0.5119
0.68287,0.90437,0.91511,0.72755,0.60998,0.51102
0.67842,0.89937,0.90447,0.72936,0.60947,0.51153
0.67139,0.89448,0.89753,0.73501,0.60872,0.51209
0.66394,0.89064,0.8957,0.743,0.606,0.513
0.65798,0.88823,0.89964,0.75251,0.606,0.513
0.65464,0.88679,0.90976,0.76206,0.60781,0.51119
0.65434,0.88546,0.92344,0.77044,0.608,0.511
0.65538,0.88356,0.93746,0.77742,0.608,0.511
0.65683,0.88106,0.94811,0.78105,0.608,0.511
0.65792,0.87856,0.95252,0.77956,0.60916,0.51139
0.6573,0.87681,0.94979,0.77346,0.61071,0.5119
0.65373,0.87616,0.9415,0.76429,0.6126,0.511
0.65593,0.87629,0.93114,0.75487,0.61406,0.51047
0.66112,0.87646,0.92282,0.74826,0.61547,0.51095
0.66955,0.87598,0.91967,0.74826,0.61557,0.51838
0.6801,0.87468,0.9229,0.75454,0.61462,0.527
0.69297,0.87246,0.93157,0.76483,0.61169,0.52799
0.69899,0.8706,0.94325,0.77586,0.60531,0.53084
0.69962,0.87032,0.95498,0.78528,0.60123,0.53254
0.69517,0.87244,0.96411,0.79388,0.60217,0.53083
0.68467,0.87633,0.96889,0.79915,0.60324,0.52918
0.67721,0.88092,0.96864,0.80079,0.60494,0.52287
0.67242,0.88507,0.96376,0.79785,0.60398,0.52098
0.67214,0.88783,0.95554,0.78956,0.60303,0.52003
0.68009,0.88876,0.94584,0.78168,0.60482,0.51544
0.6895,0.88798,0.93676,0.77841,0.6067,0.5133
0.70239,0.88576,0.93084,0.78222,0.607,0.513
0.71354,0.88215,0.92841,0.78973,0.60844,0.51372
0.7215,0.87903,0.92986,0.79757,0.61032,0.51466
0.72487,0.8782,0.93471,0.80705,0.61161,0.51561
0.72415,0.87838,0.9415,0.81397,0.61366,0.51655
0.72137,0.87916,0.94791,0.81574,0.615,0.517
0.72009,0.8796,0.95159,0.81187,0.61456,0.51744
0.71931,0.87888,0.95151,0.80265,0.614,0.51838
0.71985,0.87573,0.94774,0.79126,0.61499,0.51933
0.72033,0.87118,0.94182,0.78055,0.61728,0.52
0.72034,0.867,0.93578,0.77404,0.61823,0.52046
0.71934,0.86451,0.93078,0.77336,0.61955,0.52218
0.71818,0.86458,0.92815,0.77732,0.62257,0.52357
0.7165,0.86633,0.92844,0.78412,0.62625,0.52733
0.71567,0.86809,0.93225,0.78842,0.6287,0.53166
0.71704,0.86854,0.93871,0.78901,0.62014,0.55068
0.71884,0.86717,0.94697,0.79055,0.58822,0.61082
0.72179,0.86477,0.95513,0.78204,0.59041,0.65646
0.73152,0.86273,0.96069,0.781,0.58518,0.69194
0.74477,0.86217,0.96236,0.80845,0.57846,0.71224
0.75989,0.86331,0.95973,0.82965,0.58879,0.75728
0.77412,0.86554,0.95442,0.8261,0.59501,0.7988
0.78461,0.86779,0.94922,0.81838,0.5881,0.84237
0.78957,0.86904,0.94643,0.82043,0.58483,0.89377
0.78867,0.86867,0.94631,0.81152,0.58798,0.94826
0.78266,0.8666,0.94712,0.77269,0.58835,0.98092
0.77264,0.86336,0.94646,0.73032,0.58369,1.0235
0.75953,0.85992,0.94272,0.70176,0.5763,1.0691
0.7441,0.85733,0.93556,0.69961,0.573,1.1117
0.72722,0.85627,0.92612,0.71634,0.5756,1.1372
0.70827,0.85665,0.91706,0.72199,0.58085,1.141
0.69143,0.85765,0.91199,0.72868,0.58056,1.14
0.67565,0.85824,0.91303,0.73779,0.57947,1.1354
0.66306,0.85785,0.92077,0.74528,0.58363,1.1297
0.65456,0.85696,0.93309,0.74901,0.5813,1.1336
0.6521,0.85689,0.94702,0.74884,0.58325,1.1363
0.65606,0.85913,0.95915,0.74577,0.58721,1.1406
0.66817,0.86435,0.96652,0.741,0.5885,1.1432
0.68649,0.87188,0.96735,0.73517,0.591,1.1442
0.7061,0.87995,0.96208,0.72839,0.59096,1.146
0.72261,0.8866,0.95312,0.72071,0.59,1.147
0.73311,0.89064,0.94407,0.71265,0.58807,1.1489
0.73675,0.89222,0.93396,0.70525,0.588,1.1481
0.73394,0.89243,0.92305,0.69996,0.58889,1.1453
0.72557,0.8925,0.91476,0.69819,0.58984,1.145
0.71266,0.893,0.90988,0.70132,0.59161,1.145
0.69617,0.89363,0.90885,0.71056,0.59275,1.145
0.67781,0.89369,0.91323,0.72653,0.593,1.1464
0.66147,0.89276,0.92196,0.74833,0.593,1.1457
0.65184,0.89107,0.93195,0.77273,0.59119,1.142
0.65247,0.88934,0.94252,0.79449,0.59,1.1406
0.66381,0.88814,0.95049,0.80777,0.59,1.141
0.68253,0.88781,0.95322,0.80836,0.59,1.1401
0.70294,0.88796,0.94982,0.79532,0.59,1.1382
0.71919,0.88815,0.9416,0.77042,0.5889,1.137
0.72745,0.88814,0.93212,0.73589,0.58668,1.137
0.72679,0.88786,0.92435,0.69184,0.58627,1.137
0.71878,0.88812,0.91942,0.63558,0.58676,1.1389
0.70623,0.88979,0.91722,0.56371,0.586,1.1493
0.6921,0.89284,0.91724,0.47598,0.58746,1.1727
0.67904,0.89658,0.91798,0.3782,0.59671,1.2057
0.66898,0.89947,0.91883,0.28235,0.5935,1.2321
0.66311,0.90087,0.91933,0.20354,0.58599,1.2506
0.66159,0.89955,0.91943,0.15507,0.58547,1.3125
0.66367,0.8962,0.92062,0.14437,0.58436,1.3721
0.6681,0.89169,0.92078,0.17092,0.57714,1.4066
0.67414,0.88546,0.91887,0.22683,0.57086,1.4417
0.68105,0.87922,0.91791,0.29953,0.56926,1.4792
0.68763,0.87385,0.91669,0.37537,0.56211,1.5144
0.69328,0.86939,0.91538,0.44342,0.564,1.5721
0.6963,0.86618,0.91566,0.4979,0.564,1.5941
0.69528,0.86461,0.91774,0.53869,0.55842,1.6322
0.69075,0.86491,0.92256,0.56949,0.56698,1.6826
0.68573,0.86584,0.93012,0.59445,0.57058,1.7069
0.68478,0.86692,0.93888,0.6155,0.56523,1.7141
0.69123,0.86816,0.94641,0.6318,0.56169,1.715
0.70354,0.86933,0.95036,0.64136,0.55522,1.7186
0.71717,0.87027,0.9496,0.64359,0.54963,1.7315
0.72616,0.86955,0.94474,0.64078,0.55107,1.7438
0.72485,0.86848,0.93777,0.63724,0.55903,1.7398
0.71282,0.8685,0.93119,0.63706,0.56449,1.7325
0.69561,0.86745,0.92714,0.64192,0.5668,1.7307
0.67993,0.86642,0.92691,0.65071,0.57062,1.7245
0.67134,0.8676,0.93087,0.66078,0.57265,1.7254
0.6712,0.86838,0.93844,0.66944,0.57111,1.7387
0.67793,0.86981,0.94797,0.67487,0.56761,1.7343
0.69002,0.87382,0.95686,0.67586,0.56245,1.7216
0.70234,0.87827,0.96256,0.67149,0.55959,1.7199
0.7138,0.88232,0.96332,0.66131,0.5569,1.7192
0.72198,0.88562,0.95889,0.64615,0.55581,1.7206
0.72562,0.88826,0.95096,0.62867,0.55297,1.7146
0.72068,0.89047,0.94191,0.61292,0.55202,1.6993
0.70902,0.89182,0.93409,0.60272,0.55015,1.6999
0.69413,0.89291,0.92886,0.59991,0.55087,1.7192
0.67939,0.89346,0.92638,0.60355,0.55019,1.7204
0.66967,0.89361,0.92646,0.61059,0.54924,1.7154
0.66664,0.89321,0.92918,0.61765,0.54971,1.7126
0.66859,0.89351,0.93468,0.62274,0.54932,1.7154
0.67336,0.89578,0.94302,0.62611,0.549,1.7189
0.67788,0.90295,0.95335,0.62976,0.54786,1.7206
0.68124,0.915,0.96414,0.63625,0.54546,1.7205
0.68354,0.93069,0.97354,0.6474,0.54538,1.7127
0.6856,0.94769,0.97946,0.65824,0.54818,1.706
0.68802,0.96156,0.98084,0.6641,0.55,1.7123
0.69027,0.96699,0.97761,0.66014,0.55,1.7215
0.69054,0.96336,0.97038,0.66507,0.55159,1.727
0.68804,0.95227,0.96064,0.69089,0.55791,1.7284
0.6845,0.93499,0.95113,0.7197,0.56651,1.7319
0.68184,0.91541,0.94314,0.72009,0.57268,1.7374
0.6804,0.89774,0.93825,0.69284,0.57784,1.7565
0.68056,0.8849,0.93655,0.67315,0.56457,1.7953
0.68004,0.87779,0.9365,0.69698,0.56247,1.8219
0.67636,0.8757,0.93826,0.74077,0.56858,1.8303
0.66973,0.8772,0.9413,0.75198,0.58767,1.7749
0.66184,0.88018,0.94556,0.75018,0.59265,1.8084
0.65715,0.88333,0.94796,0.77176,0.57994,1.9233
0.65952,0.8861,0.94854,0.80249,0.58049,1.9748
0.66946,0.88757,0.9463,0.81894,0.56999,1.9427
0.68305,0.8873,0.94089,0.81161,0.56922,1.9579
0.69559,0.88549,0.93293,0.80028,0.56743,2.0264
0.70359,0.88291,0.9239,0.79814,0.56388,2.1083
0.70506,0.88016,0.91563,0.79592,0.56034,2.1902
0.70106,0.87814,0.90955,0.79675,0.56671,2.2257
0.69374,0.87741,0.90625,0.8001,0.56291,2.2476
0.68636,0.87803,0.90532,0.8054,0.55674,2.2676
0.6816,0.87956,0.90569,0.81135,0.54602,2.2916
0.68062,0.88139,0.90618,0.8162,0.54787,2.3022
0.68286,0.88307,0.90596,0.81849,0.55418,2.3088
0.68533,0.88454,0.90483,0.81824,0.56098,2.3151
0.68325,0.88602,0.90306,0.81696,0.562,2.3178
0.67431,0.8877,0.90116,0.81481,0.562,2.3199
0.6607,0.88959,0.89957,0.81201,0.562,2.3183
0.64619,0.8914,0.89862,0.80923,0.56282,2.318
0.63681,0.8928,0.8986,0.80724,0.56173,2.3197
0.63522,0.89362,0.89985,0.80611,0.56017,2.3218
0.64049,0.89395,0.90257,0.80529,0.55916,2.3245
0.65129,0.89401,0.90657,0.8038,0.55587,2.325
0.66454,0.89394,0.9111,0.80039,0.555,2.3257
0.67729,0.89359,0.9149,0.79316,0.55696,2.3267
0.68765,0.89255,0.91676,0.78159,0.55972,2.331
0.69383,0.89041,0.91606,0.768,0.56049,2.3355
0.69553,0.88713,0.91195,0.75625,0.55954,2.3365
0.69369,0.88326,0.90764,0.74799,0.559,2.3356
0.69031,0.87983,0.90376,0.74323,0.559,2.3339
0.68799,0.87794,0.90021,0.74283,0.559,2.3318
0.68731,0.87834,0.89825,0.74718,0.559,2.3313
0.68897,0.88097,0.89806,0.75472,0.559,2.331
0.69423,0.88503,0.89821,0.76455,0.559,2.3318
0.70084,0.88935,0.8986,0.77543,0.55941,2.3342
0.70674,0.89297,0.89864,0.78498,0.56064,2.3354
0.71198,0.89566,0.89805,0.79096,0.55876,2.3375
0.71431,0.89819,0.89705,0.79353,0.55677,2.3409
0.71435,0.9021,0.896,0.79329,0.55299,2.339
0.71556,0.90908,0.89522,0.79021,0.54931,2.3385
0.71733,0.92009,0.89444,0.78812,0.546,2.3378
0.72015,0.9348,0.89418,0.78781,0.54619,2.3361
0.72165,0.95145,0.89468,0.78607,0.55031,2.3376
0.7196,0.96744,0.89552,0.78552,0.554,2.3392
0.71698,0.98029,0.89679,0.78672,0.55391,2.3411
0.71617,0.98841,0.89872,0.78774,0.55304,2.3419
0.71842,0.99139,0.90141,0.78851,0.55407,2.3404
0.72459,0.9897,0.90465,0.78843,0.55534,2.3388
0.73053,0.98405,0.90782,0.78558,0.55888,2.3363
0.73189,0.97497,0.91018,0.77953,0.56243,2.3338
0.72821,0.96284,0.91129,0.77218,0.56527,2.3315
0.71962,0.94812,0.91132,0.76346,0.56646,2.3284
0.7078,0.93171,0.9111,0.75385,0.56822,2.3223
0.69545,0.91503,0.91164,0.74433,0.56931,2.3186
0.68484,0.89988,0.91268,0.73601,0.57039,2.315
0.67703,0.88733,0.91512,0.72947,0.57142,2.3122
0.67172,0.87821,0.91883,0.72479,0.56516,2.3102
0.66781,0.87329,0.92178,0.7216,0.53856,2.308
0.66418,0.87339,0.92285,0.71987,0.50822,2.3046
0.66074,0.87852,0.92141,0.71928,0.50572,2.2999
0.65667,0.88882,0.91711,0.71896,0.50322,2.2953
0.65233,0.90438,0.91021,0.71828,0.51516,2.2935
0.64873,0.92362,0.90162,0.71733,0.53077,2.3081
0.64695,0.94386,0.89309,0.7177,0.533,2.3331
0.64681,0.962,0.88666,0.72163,0.53126,2.3468
0.65041,0.97547,0.88431,0.73037,0.53216,2.3395
0.65661,0.98403,0.8899,0.74265,0.55033,2.3004
0.66183,0.98609,0.89924,0.7543,0.58217,2.2678
0.66583,0.98068,0.90693,0.75972,0.62264,2.2406
0.66764,0.97039,0.91464,0.75473,0.70596,2.1625
0.66704,0.95654,0.91951,0.73929,0.72038,2.1374
0.66263,0.93939,0.91987,0.71816,0.7584,2.0807
0.6546,0.92293,0.91996,0.69833,0.78799,2.0587
0.64736,0.91157,0.92205,0.68765,0.88813,1.9598
0.64196,0.90693,0.92676,0.69029,0.91258,1.9117
0.63826,0.9108,0.93625,0.70427,0.94041,1.8374
0.63706,0.92137,0.94875,0.72475,0.99581,1.7807
0.63751,0.93401,0.96189,0.74599,1.0783,1.7124
0.63841,0.94248,0.97222,0.76344,1.1221,1.6499
0.64022,0.94152,0.97698,0.77523,1.154,1.59
0.64146,0.92905,0.97644,0.78185,1.1859,1.5301
0.64175,0.90633,0.97137,0.78504,1.2768,1.4604
0.6423,0.87934,0.96436,0.78647,1.3011,1.4271
0.64327,0.85356,0.95815,0.78701,1.3328,1.3636
0.64542,0.83296,0.95515,0.7866,1.4065,1.298
0.64714,0.81939,0.9568,0.78478,1.4762,1.25
0.64694,0.81162,0.96318,0.78134,1.5115,1.2155
0.64421,0.80835,0.97298,0.77674,1.544,1.1621
0.63647,0.80652,0.98383,0.77214,1.5889,1.1081
0.62577,0.80459,0.99309,0.76879,1.649,1.0539
0.61737,0.80367,0.99874,0.7678,1.6966,1.0071
0.61281,0.8021,1,0.76976,1.7295,0.95347
0.6147,0.80215,0.99751,0.77508,1.7728,0.88553
0.62354,0.80308,0.99283,0.78419,1.8303,0.82881
0.63704,0.80508,0.98774,0.79739,1.8895,0.77881
0.65268,0.80808,0.98359,0.81422,1.946,0.70951
0.66544,0.81165,0.98095,0.83283,1.9996,0.65601
0.6728,0.81524,0.97975,0.84975,2.0491,0.62474
0.67816,0.8182,0.97956,0.86078,2.0881,0.59686
0.68085,0.81992,0.98021,0.86252,2.1166,0.56221
0.68086,0.81987,0.98101,0.8539,2.1454,0.5162
0.68176,0.81782,0.9818,0.83671,2.2078,0.46895
0.68409,0.81399,0.98129,0.81507,2.2627,0.43377
0.68846,0.80785,0.97952,0.79401,2.2984,0.38852
0.6939,0.80314,0.97786,0.77803,2.3469,0.32163
0.69961,0.79948,0.97688,0.77,2.3881,0.28624
0.70551,0.79857,0.97776,0.77071,2.4131,0.29025
0.71034,0.80077,0.98038,0.7787,2.4608,0.26805
0.71326,0.80562,0.98496,0.79066,2.5463,0.21682
0.71387,0.81301,0.98979,0.80238,2.5809,0.19353
0.71317,0.82218,0.99304,0.81002,2.5753,0.19599
0.71082,0.83184,0.99311,0.81166,2.5554,0.20411
0.70781,0.84015,0.98926,0.80794,2.5073,0.2266
0.70606,0.84507,0.98162,0.80214,2.5032,0.24018
0.70645,0.84513,0.97198,0.79673,2.5045,0.28121
0.70954,0.83995,0.96166,0.79185,2.4766,0.34468
0.7135,0.83011,0.95345,0.78881,2.4207,0.39158
0.71627,0.81611,0.94916,0.786,2.3894,0.4163
0.71743,0.79712,0.948,0.78132,2.3621,0.47895
0.71866,0.77042,0.95013,0.77637,2.348,0.5292
0.71884,0.73204,0.95498,0.7722,2.3358,0.55778
0.71862,0.67843,0.96144,0.77052,2.3127,0.6169
0.72192,0.60835,0.96959,0.7733,2.3012,0.69254
0.73033,0.52369,0.97655,0.77837,2.2958,0.75508
0.74124,0.42909,0.98111,0.78205,2.2878,0.79263
0.75258,0.33113,0.98234,0.78376,2.2669,0.85858
0.76507,0.23761,0.97982,0.78117,2.2682,0.93592
0.7781,0.15735,0.97383,0.77583,2.3795,0.98322
0.79041,0.099744,0.96544,0.76974,2.4092,1.0146
0.79992,0.073414,0.95646,0.76535,2.2735,1.1532
0.80412,0.081398,0.94894,0.7646,2.2402,1.2194
0.80086,0.12223,0.94597,0.76841,2.2542,1.2903
0.78965,0.1944,0.94546,0.77557,2.2593,1.3865
0.77248,0.29159,0.94818,0.78597,2.2566,1.4532
0.75182,0.40112,0.95076,0.79567,2.2577,1.5142
0.73113,0.50704,0.95242,0.80412,2.2678,1.6235
0.71407,0.59927,0.95093,0.80897,2.2734,1.7201
0.70088,0.67473,0.94485,0.80791,2.266,1.7723
0.6896,0.73431,0.93421,0.80107,2.2632,1.8276
0.67677,0.77545,0.92075,0.79007,2.278,1.8768
0.66057,0.8018,0.90677,0.77739,2.2959,1.9535
0.64122,0.81773,0.89414,0.76559,2.2886,2.007
0.61857,0.827,0.88392,0.75816,2.2875,2.0707
0.59609,0.83237,0.8759,0.7557,2.3117,2.1652
0.57806,0.8358,0.86981,0.75859,2.3164,2.2169
0.56763,0.83983,0.86544,0.76774,2.3066,2.2313
0.56547,0.84465,0.86092,0.78243,2.2804,2.2517
0.56921,0.85259,0.85173,0.79878,2.2407,2.2804
0.57663,0.8641,0.8329,0.81128,2.2265,2.3126
0.58408,0.87812,0.79868,0.81606,2.2136,2.3323
0.58751,0.89236,0.74202,0.8111,2.2005,2.35
0.58394,0.90429,0.66271,0.79787,2.1372,2.3213
0.57477,0.9239,0.5629,0.78078,2.0997,2.3007
0.56537,0.93769,0.45168,0.76493,2.0383,2.3137
0.55891,0.94447,0.33787,0.75366,1.9724,2.3338
0.55738,0.94931,0.2331,0.74668,1.9388,2.3349
0.56091,0.94849,0.14315,0.74474,1.9012,2.3351
0.56834,0.94831,0.073439,0.74719,1.8367,2.3499
0.58017,0.94885,0.025832,0.75426,1.7895,2.3579
0.59695,0.94996,0.0011115,0.76643,1.748,2.3573
0.61978,0.95149,1.11E-16,0.78263,1.6939,2.3491
0.64772,0.95338,0.023159,0.79915,1.6221,2.3347
0.6773,0.95545,0.070424,0.81049,1.5659,2.3385
0.70341,0.95731,0.13995,0.81204,1.5128,2.3344
0.72006,0.95839,0.22781,0.80277,1.4604,2.3196
0.72539,0.95822,0.32819,0.78602,1.4176,2.3083
0.72122,0.95675,0.43405,0.76778,1.3747,2.3186
0.71146,0.94891,0.53798,0.75358,1.298,2.3144
0.70118,0.94068,0.63305,0.74605,1.2343,2.3038
0.69285,0.92374,0.71343,0.74444,1.1989,2.3036
0.6874,0.91118,0.77624,0.74612,1.1352,2.3276
0.68428,0.90778,0.81888,0.74909,1.0417,2.3564
0.68245,0.90558,0.84422,0.75155,0.96357,2.3619
0.68162,0.90278,0.85724,0.75525,0.89744,2.3556
0.6809,0.89833,0.86423,0.7611,0.85022,2.3662
0.68076,0.89602,0.87081,0.76965,0.76998,2.3744
0.68174,0.89409,0.88032,0.77996,0.72226,2.3589
0.68445,0.89335,0.89264,0.78563,0.69992,2.3329
0.68953,0.89299,0.90585,0.7784,0.63746,2.2802
0.69679,0.89263,0.91767,0.74785,0.58347,2.2279
0.70485,0.89201,0.92591,0.68693,0.58133,2.1893
0.71198,0.89157,0.92999,0.59602,0.58587,2.1369
0.71632,0.89196,0.93131,0.48206,0.58187,2.0721
0.71554,0.8932,0.93003,0.35892,0.57822,2.0088
0.71104,0.89577,0.92674,0.2412,0.59486,1.9632
0.70403,0.89895,0.92406,0.14057,0.61224,1.887
0.69585,0.90137,0.92275,0.064353,0.59666,1.8167
0.68734,0.90096,0.92367,0.016747,0.58397,1.7483
0.67897,0.8969,0.92788,0,0.59181,1.6939
0.67128,0.89012,0.93463,0.01546,0.5973,1.6466
0.66517,0.88246,0.94345,0.062392,0.58004,1.5383
0.66175,0.87664,0.95354,0.13602,0.56836,1.475
0.66176,0.87561,0.96238,0.22669,0.56892,1.4418
0.66518,0.87991,0.96782,0.32106,0.57244,1.3555
0.67213,0.88938,0.96793,0.40795,0.55681,1.2975
0.68254,0.90035,0.96313,0.48178,0.54212,1.2419
0.69526,0.90971,0.95533,0.5409,0.539,1.2036
0.70497,0.91464,0.94658,0.58729,0.50796,1.1026
0.70981,0.91614,0.9397,0.62468,0.48153,1.0425
0.70897,0.91403,0.93562,0.65486,0.475,0.98698
0.70147,0.90958,0.93383,0.67843,0.50431,0.89909
0.68406,0.90379,0.93282,0.69625,0.52548,0.80835
0.6536,0.8976,0.93164,0.70999,0.5297,0.74626
0.61093,0.8919,0.93052,0.72237,0.54934,0.70488
0.55622,0.88745,0.92966,0.73622,0.60109,0.67003
0.4909,0.88471,0.93001,0.75283,0.66895,0.64621
0.41791,0.88363,0.93251,0.77105,0.70965,0.62617
0.34169,0.88371,0.93697,0.78768,0.74755,0.60882
0.26712,0.88425,0.94208,0.79898,0.82164,0.59203
0.19795,0.88467,0.94604,0.80248,0.91966,0.59907
0.13625,0.8847,0.94745,0.79828,0.98047,0.58555
0.083124,0.88447,0.94615,0.78899,1.0188,0.57609
0.040721,0.88446,0.9431,0.77847,1.114,0.57794
0.013754,0.88541,0.93978,0.77015,1.1615,0.59979
0.0088529,0.88786,0.93709,0.76569,1.2102,0.59716
0.031533,0.89168,0.93584,0.76474,1.3254,0.58441
0.082414,0.89558,0.93615,0.76568,1.3754,0.58716
0.15513,0.89728,0.93815,0.7669,1.4485,0.58485
0.23883,0.89428,0.94186,0.76782,1.5208,0.56699
0.32124,0.88511,0.94782,0.76921,1.5909,0.5452
0.39399,0.87018,0.95652,0.7724,1.6436,0.5423
0.45445,0.85184,0.96677,0.7781,1.6881,0.53794
0.50465,0.83351,0.97636,0.7853,1.7608,0.51128
0.54832,0.81832,0.98261,0.79139,1.8293,0.49583
0.58781,0.8079,0.98343,0.79336,1.8867,0.48739
0.62262,0.80195,0.97868,0.78966,1.9626,0.44875
0.64998,0.79849,0.96994,0.7815,2.0198,0.41644
0.66657,0.79479,0.95986,0.77249,2.051,0.42683
0.67084,0.78842,0.95072,0.76673,2.106,0.4521
0.66437,0.7786,0.94468,0.76646,2.1778,0.47036
0.65191,0.76624,0.94246,0.77166,2.2622,0.46834
0.63952,0.7538,0.94287,0.7791,2.3164,0.46975
0.6321,0.74421,0.94461,0.78519,2.304,0.48971
0.63139,0.73943,0.94625,0.78777,2.2726,0.54028
0.63603,0.73925,0.94744,0.78706,2.2676,0.62282
0.64348,0.74156,0.94819,0.78558,2.251,0.65394
0.65216,0.74382,0.94842,0.78581,2.2311,0.68431
0.66254,0.7451,0.94846,0.78991,2.1806,0.71035
0.67649,0.74726,0.94784,0.79768,2.1136,0.80548
0.69482,0.75422,0.94677,0.80873,2.0706,0.86187
0.71151,0.77008,0.94629,0.81838,2.0112,0.89415
0.72722,0.79533,0.94602,0.8253,1.952,0.925
0.73998,0.82622,0.94496,0.82771,1.8702,1.0217
0.74857,0.8566,0.94352,0.82671,1.8266,1.0843
0.75207,0.88011,0.94133,0.82071,1.7773,1.1057
0.74906,0.89332,0.93843,0.80926,1.7386,1.1245
0.73788,0.89686,0.93483,0.7957,1.6773,1.1925
0.71801,0.89445,0.93053,0.78277,1.6033,1.2824
0.69145,0.89025,0.92552,0.77237,1.5411,1.3272
0.66291,0.88737,0.91983,0.76417,1.4669,1.3758
0.63979,0.88707,0.91379,0.75382,1.4071,1.434
0.62402,0.88888,0.90812,0.74483,1.3633,1.489
0.6177,0.89182,0.90386,0.73749,1.3196,1.5439
